,movieId,overview,rating,Label
174,3529,four year absence one time detective nick charles return new york new wife nora dog asta nick connects many old crony several eccentric character say least also approach dorothy wynant whose inventor father clyde wynant suspect murdering step mother father leave planned trip month contact nick keen resume former profession egg wife nora think excite agrees help solves case announce identity killer dinner party suspect,3.361111111111111,3 star
175,2897,base famous book jules verne movie follow phileas fogg journey around world complete within day short period day,3.5325,3 star
176,1585,george bailey spent entire life give people bedford fall always long travel never opportunity order prevent rich skinflint mr potter take entire town prevents george modest building loan company found generous father christmas eve george uncle billy lose business intend deposit bank potter find misplace money hide billy george trouble begin,3.3271028037383177,3 star
177,3083,naive idealistic jefferson smith leader boy ranger appoint lark spineless governor state reunite state senior senator presidential hopeful childhood hero senator joseph paine washington however smith discovers many shortcoming political process earnest goal national boy camp lead conflict state political bos jim taylor taylor first try corrupt smith later attempt destroy smith scandal,3.988116458704694,3 star
178,488,start first world war middle africa nowhere gin soaked riverboat captain persuade strong will missionary go river face german warship,3.405172413793104,3 star
179,261,brick alcoholic ex football player drink day away resist affection wife maggie reunion father big daddy die cancer jog host memory revelations father son,3.597093071961129,3 star
180,1770,michael collins play crucial role establishment irish free state becomes vilify hop create completely independent irish republic,2.861233480176212,2 star
181,6346,survive hatred bigotry klansman grandfather legacy young attorney adam hall seek last minute appeal old man death sentence murder two small jewish boy year four week sam cayhall execute adam meet grandfather first time mississippi prison hold since crime meeting predictably tense educate young mr hall confronts venom spew elder mr cayhall murder next day headline run proclaim adam grandson come state save grandfather infamous ku klux klan bomber old man life lie balance adam motivation fight battle becomes clear story unfolds fight grandfather perhaps well come heal wound father suicide,2.743801652892562,2 star
182,173,ship send investigate wave mysterious sinking encounter advance submarine nautilus command captain nemo,2.5347226351150485,2 star
183,864,jamaican sprinter disqualify olympic game enlist help dishonor coach start first jamaican bobsled team,3.2527472527472527,3 star
184,8367,dastardly sheriff nottingham murder robin father legendary archer vow vengeance accomplish mission robin join force band exile villager comely maid marian together battle end evil sheriff reign terror,3.294776119402985,3 star
185,433,movie combine divert story song color sequence live action blend movement animated figure mary poppins kind super nanny fly umbrella response request bank child proceeds put thing right aid rather extraordinary magical power fly,2.9156200941915227,2 star
186,562,nypd cop john mcclane plan reconcile estrange wife throw serious loop minute arrive office entire building overtaken group terrorists little help lapd wisecrack mcclane set single handedly rescue hostage bring bad guy,3.763978263978264,3 star
187,454,director baz luhrmann contemporary take william shakespeare classic tragedy montagues capulets move ongoing feud swelter suburb verona beach romeo juliet fall love secretly wed though film visually modern bard dialogue remains,3.501918859649123,3 star
188,819,two gangster seek revenge state jail worker stay youth prison sexually abuse sensational court hearing take place charge crime move drama director barry levinson,3.359375,3 star
189,252,eccentric candy man willy wonka prompt worldwide frenzy announces golden ticket hidden inside five delicious candy bar admit lucky holder top secret confectionary wonka agenda hide amid world oompa loompas chocolate river,3.2108323413606814,3 star
190,623,diamond advocate attempt steal collection diamond yet trouble arise realize one diamond,3.260869565217391,3 star
191,583,brian cohen average young jewish man series ridiculous event gain reputation messiah dodge follower scold shrill mother hapless brian contend pompous pontius pilate acronym obsess member separatist movement rife monty python signature absurdity tale find brian life parallel biblical lore albeit many laugh,3.5347985347985347,3 star
