,Unnamed: 0.2,movieId,actor_1_gender,actor_2_gender,actor_1_name,actor_2_name,director_gender,director_name,Unnamed: 0.1,Unnamed: 0,adult,budget,genres,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,title,vote_average,vote_count,rating
60,316,193,2,2,Patrick Stewart,Jonathan Frakes,2,David Carson,324,Science Fiction,False,38000000,Science Fiction,en,Star Trek: Generations,Captain Jean-Luc Picard and the crew of the Enterprise-D find themselves at odds with the renegade scientist Soran who is destroying entire star systems. Only one man can help Picard stop Soran's scheme...and he's been dead for seventy-eight years.,8.105708,Paramount Pictures,United States of America,1994-11-17,120000000.0,118.0,English,Star Trek: Generations,6.4,461.0,2.245992952142776
61,324,1587,2,2,Johnny Depp,Leonardo DiCaprio,2,Lasse Hallström,332,Romance,False,11000000,Romance,en,What's Eating Gilbert Grape,"Gilbert has to care for his brother Arnie and his obese mother, which gets in the way when love walks into his life.",10.3919,Paramount Pictures,United States of America,1993-12-17,10032765.0,118.0,English,What's Eating Gilbert Grape,7.5,943.0,3.192183019573619
62,326,2064,1,2,Sandra Bullock,Bill Pullman,2,Jon Turteltaub,334,Comedy,False,17000000,Comedy,en,While You Were Sleeping,"A love story built on a misunderstanding. A transit worker pulls commuter Peter off the tracks after he's mugged. But while he's in a coma, his family mistakenly thinks she's Peter's fiancée, and she doesn't correct them. Things get more complicated when she falls for his brother, who's not quite sure that she's who she claims to be.",15.783615,Caravan Pictures,United States of America,1995-04-21,182057016.0,103.0,English,While You Were Sleeping,6.5,340.0,3.865852138137389
63,329,236,1,2,Toni Collette,Bill Hunter,2,P.J. Hogan,337,Drama,False,3000000,Drama,en,Muriel's Wedding,"Muriel’s Wedding is P.J. Hogan’s film debut. A humorous emancipation story of an unemployed woman who evolves from a dreamer into a self sustaining successful woman. An amusing comedy that’s funny, silly, angry and serious.",5.254847,Ciby 2000,Australia,1994-09-29,15119639.0,106.0,English,Muriel's Wedding,6.9,104.0,3.3056314119123185
64,331,3049,2,1,Jim Carrey,Sean Young,2,Tom Shadyac,339,Comedy,False,15000000,Comedy,en,Ace Ventura: Pet Detective,"He's Ace Ventura: Pet Detective. Jim Carrey is on the case to find the Miami Dolphins' missing mascot and quarterback Dan Marino. He goes eyeball to eyeball with a man-eating shark, stakes out the Miami Dolphins and woos and wows the ladies. Whether he's undercover, under fire or underwater, he always gets his man . . . or beast!",11.247957,Warner Bros.,United States of America,1994-02-04,107217396.0,86.0,English,Ace Ventura: Pet Detective,6.4,1684.0,3.094650205761317
65,332,2759,2,2,Terence Stamp,Hugo Weaving,2,Stephan Elliott,340,Drama,False,0,Drama,en,"The Adventures of Priscilla, Queen of the Desert","Two drag-queens and a transsexual contract to perform a drag show at a resort in Alice Springs, a resort town in the remote Australian desert. They head west from Sydney aboard their lavender bus, Priscilla. En route, it is discovered that the woman they've contracted with is the wife of one of the drag queens. Their bus breaks down, and is repaired by Bob, who travels on with them.",8.328596,PolyGram Filmed Entertainment,Australia,1994-05-31,11220670.0,104.0,English,"The Adventures of Priscilla, Queen of the Desert",7.2,174.0,3.279256171849952
66,342,888,2,1,John Goodman,Elizabeth Perkins,2,Brian Levant,350,Fantasy,False,46000000,Fantasy,en,The Flintstones,Modern Stone Age family the Flintstones hit the big screen in this live-action version of the classic cartoon. Fred helps Barney adopt a child. Barney sees an opportunity to repay him when Slate Mining tests its employees to find a new executive. But no good deed goes unpunished.,15.019586,Universal Pictures,United States of America,1994-05-26,341631208.0,91.0,English,The Flintstones,5.0,559.0,2.310038119440915
67,343,13,2,1,Tom Hanks,Robin Wright,2,Robert Zemeckis,351,Comedy,False,55000000,Comedy,en,Forrest Gump,"A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.",48.307194,Paramount Pictures,United States of America,1994-07-06,677945399.0,142.0,English,Forrest Gump,8.2,8147.0,3.326441784548422
68,344,712,2,1,Hugh Grant,Andie MacDowell,2,Mike Newell,352,Comedy,False,6000000,Comedy,en,Four Weddings and a Funeral,Four Weddings And A Funeral is a British comedy about a British Man named Charles and an American Woman named Carrie who go through numerous weddings before they determine if they are right for one another.,8.990345,Channel Four Films,United Kingdom,1994-03-09,254700832.0,117.0,English,Four Weddings and a Funeral,6.6,654.0,3.4921875
69,351,8587,2,2,Jonathan Taylor Thomas,Matthew Broderick,2,Roger Allers,359,Family,False,45000000,Family,en,The Lion King,A young lion cub named Simba can't wait to be king. But his uncle craves the title for himself and will stop at nothing to get it.,21.605761,Walt Disney Pictures,United States of America,1994-06-23,788241776.0,89.0,English,The Lion King,8.0,5520.0,3.161764705882353
70,352,1689,2,1,Keanu Reeves,Bridget Fonda,2,Bernardo Bertolucci,360,Drama,False,35000000,Drama,en,Little Buddha,Little Buddha is a movie about the life of Siddhartha starring Keanu Reeves and Bridget Fonda and directed by Bernardo Bertolucci.,5.681522,Miramax Films,France,1993-12-01,4858139.0,140.0,English,Little Buddha,6.0,76.0,3.2255260750228727
71,354,854,2,1,Jim Carrey,Cameron Diaz,2,Chuck Russell,362,Romance,False,23000000,Romance,en,The Mask,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",14.13488,New Line Cinema,United States of America,1994-07-29,351583407.0,101.0,svenska,The Mask,6.6,2550.0,3.7191489361702126
72,359,2788,1,2,Winona Ryder,Ben Stiller,2,Ben Stiller,367,Drama,False,11500000,Drama,en,Reality Bites,"A small circle of friends suffering from post-collegiate blues must confront the hard truth about life, love and the pursuit of gainful employment. As they struggle to map out survival guides for the future, the Gen-X quartet soon begins to realize that reality isn't all it's cracked up to be.",6.514592,Universal Pictures,United States of America,1994-02-18,20079850.0,99.0,English,Reality Bites,6.5,180.0,3.986522488638145
73,366,8831,2,1,Jean-Claude Van Damme,Mia Sara,2,Peter Hyams,374,Thriller,False,27000000,Thriller,en,Timecop,"An officer for a security agency that regulates time travel, must fend for his life against a shady politician who has a tie to his past.",8.907074,Universal Pictures,Japan,1994-09-15,101646581.0,99.0,English,Timecop,5.5,288.0,2.8727959697733
74,390,8011,2,2,Christopher Lambert,Mario Van Peebles,2,Andrew Morahan,400,Action,False,26000000,Action,en,Highlander III: The Sorcerer,"Starts off in the 15th century, with Connor McLeod (Christopher Lambert) training with another immortal swordsman, the Japanese sorcerer Nakano (Mako). When an evil immortal named Kane (Mario Van Peebles) kills the old wizard, the resulting battle leaves him buried in an underground cave. When Kane resurfaces in the 20th century to create havoc, it's up to McLeod to stop him.",6.866634,Trans-Film,Canada,1994-11-29,36800000.0,99.0,English,Highlander: The Final Dimension,4.5,110.0,3.8315334773218144
75,392,2654,2,1,Sam Neill,Julie Carmen,2,John Carpenter,402,Horror,False,8000000,Horror,en,In the Mouth of Madness,"With the disappearance of hack horror writer Sutter Cane, all Hell is breaking loose...literally! Author Cane, it seems, has a knack for description that really brings his evil creepy-crawlies to life. Insurance investigator John Trent is sent to investigate Cane's mysterious vanishing act and ends up in the sleepy little East Coast town of Hobb's End.",8.497643,New Line Cinema,United States of America,1994-12-12,8946600.0,95.0,English,In the Mouth of Madness,7.1,307.0,3.569458631256384
76,395,2758,2,1,Raúl Juliá,Anjelica Huston,2,Barry Sonnenfeld,405,Comedy,False,0,Comedy,en,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",17.555909,Paramount Pictures,United States of America,1993-11-19,48919043.0,94.0,English,Addams Family Values,6.5,537.0,2.9311926605504586
77,404,306,2,2,Eddie Murphy,Judge Reinhold,2,John Landis,415,Action,False,50000000,Action,en,Beverly Hills Cop III,"Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.",11.787784,Paramount Pictures,United States of America,1994-05-24,119208989.0,104.0,English,Beverly Hills Cop III,5.5,445.0,4.05944683908046
78,406,26203,1,2,Madeleine Stowe,Aidan Quinn,2,Michael Apted,417,Mystery,False,0,Mystery,en,Blink,"Emma is an attractive girl in her 20s who has been blind for 20 years. A new type of eye operation partially restores her sight, but she is having problems: sometimes she doesn't ""remember"" what she's seen until later. One night she is awakened by a commotion upstairs. Peering out of her door, she sees a shadowy figure descending the stairs. Convinced that her neighbour has been murdered she approaches the police, only to find that she is unsure if it was just her new eyes playing tricks on her.",3.00282,New Line Cinema,United States of America,1994-01-26,16668552.0,106.0,English,Blink,6.3,45.0,3.527586206896552
79,407,178,2,2,Jeff Bridges,Tommy Lee Jones,2,Stephen Hopkins,418,Drama,False,0,Drama,en,Blown Away,Blown Away tells the story of Jimmy Dove who works for the Boston bomb squad. Shortly after Dove leaves the force his partner is killed by a bomb that Dove thinks might have been made by someone he knows.,13.155071,Trilogy Entertainment Group,United States of America,1994-07-01,30156002.0,121.0,English,Blown Away,6.0,126.0,3.3795761078998074
80,410,4722,1,2,Gabrielle Anwar,Terry Kinney,2,Abel Ferrara,421,Horror,False,13000000,Horror,en,Body Snatchers,"When Environmental Protection Agency inspector Steve Malone travels to a remote military base in order to check for toxic materials, he brings his family along for the ride. After arriving at the base, his teenage daughter Marti befriends Jean Platt, daughter of the base's commander, General Platt. When people at the base begin acting strangely, Marti becomes convinced that they are slowly being replaced by plant-like aliens.",6.559693,Warner Bros.,United States of America,1993-06-09,428868.0,87.0,English,Body Snatchers,5.8,102.0,3.4162303664921465
81,413,26391,2,2,Chris Elliott,Ritch Brinkley,2,Adam Resnick,424,Comedy,False,0,Comedy,en,Cabin Boy,"A foul-mouthed finishing school graduate mistakenly winds up on an ill-fated fishing boat, and faces the wrath of a crew that considers him bad luck.",1.679042,Touchstone Pictures,United States of America,1994-01-07,3662459.0,80.0,English,Cabin Boy,4.9,28.0,3.2196531791907512
82,414,117553,2,2,Jason Priestley,Gabriel Olds,2,John Whitesell,425,Drama,False,13000000,Drama,en,Calendar Girl,"Like many adolescent boys, Roy Darpinian had the hots for movie divas, and one in particular was his wet dream as half of America's in the 1950s: Marilyn Monroe. The difference is, one summer holiday he actually decided to enlist his spineless buddies, Scott Foreman and Ned Bleuer, to actually drive all the way to Hollywood and make as many desperate attempts as it takes to meet her or get arrested trying, and no setback or embarrassment (even publicly bare-ass) can stop or distract him. Against all odds, he finally even got a chance to help her...",1.316741,Columbia Pictures,United States of America,1993-09-03,2570145.0,90.0,English,Calendar Girl,3.7,10.0,3.5
83,415,6075,2,2,Al Pacino,Sean Penn,2,Brian De Palma,426,Action,False,30000000,Action,en,Carlito's Way,"A Puerto-Rican ex-con, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of NYC.",8.698509,Universal Pictures,United States of America,1993-11-10,36516012.0,144.0,English,Carlito's Way,7.7,805.0,3.6041666666666665
