,movie_id,Label,overview
184,10427,Flop,promise job texan michael fail materialise wyoming mike mistaken wayne hitman hire kill unfaithful wife suzanne mike take full advantage situation collect money run getaway thing go wrong soon get bad run real hitman lyle
185,1637,Superhit,los angeles swat cop jack traven bomb expert howard payne major ransom money first rig elevator tall building rig bus slows blow bad enough day nightmare la traffic still end
186,8831,Hit,officer security agency regulate time travel must fend life shady politician tie past
187,36955,Superhit,harry tasker secret agent united states government year keep job wife force reveal identity try stop nuclear terrorist wife kidnap
188,10449,Above Average,airline pilot wife force face consequence alcoholism addiction threaten life daughter safety woman enters detox husband must face truth enable behavior
189,12160,Below Average,cover life time one west iconic hero wyatt earp weave intricate tale earp friend family star stud cast sweeping cinematography authentic costume wyatt earp lead way western revival
190,52038,Disaster,alfie byrne middle age bus conductor dublin would appear live life quiet desperation gay firmly closet sister always try find right girl passion oscar wilde hobby put amateur theatre production local church hall follow struggle temptation friendship disapproval conservative yet oddly lyrical world ireland early
191,26352,Below Average,black detective becomes embroil web danger search fortune miss drug money course investigation encounter various old connection ultimately confront criminal responsible shame expulsion force must also deal two woman angela beautiful old flame peach energetic annoy sidekick
192,22067,Below Average,story young man must confront fear love well relationship family friend
193,11667,Above Average,col guile various martial art hero fight tyranny dictator bison cohort
194,8011,Average,start th century connor mcleod christopher lambert training another immortal swordsman japanese sorcerer nakano mako evil immortal name kane mario van peebles kill old wizard result battle leave bury underground cave kane resurfaces th century create havoc mcleod stop
195,2654,Flop,disappearance hack horror writer sutter cane hell break loose literally author cane seem knack description really bring evil creepy crawlies life insurance investigator john trent send investigate cane mysterious vanish act end sleepy little east coast town hobb end
196,2758,Average,sibling wednesday pugsley addams stop nothing get rid pubert new baby boy adore parent gomez morticia thing go bad bad new black widow nanny debbie jellinsky launch plan add fester collection dead husband
197,10436,Average,tale th century new york high society young lawyer fall love woman separate husband engage woman cousin
198,46094,Below Average,jimmy dolan college basketball coach want big promotion get need make dramatic find ends deep africa hop recruit saleh huge basketball prodigy jimmy glimpse home movie saleh chief son responsibilities home since tribe land threaten mine company hotshot basketball team
199,11853,Below Average,four former harlot try leave wild west colorado exact head north make good life unfortunately someone cody past let happen easily
200,306,Hit,back sunny southern california trail two murderer axel foley team la cop billy rosewood soon discover amusement park use front massive counterfeit ring run gang shot billy bos
201,26203,Below Average,emma attractive girl blind year new type eye operation partially restore sight problem sometimes remember see later one night awaken commotion upstairs peer door see shadowy figure descend stair convince neighbour murder approach police find unsure new eye play trick
